id_bien;numero_voie;type_voie;voie;surface_carrez;type_local;nombre_pieces;code_departement;code_commune
427;7037;;LES PLAINES;30;Appartement;1;04;094
428;;RES;LA ROCHAILLE;29.85;Appartement;1;04;226
429;28;;LE PONT;21.71;Maison;2;04;189
430;8;CRS;DU TRIBUNAL;69.7;Appartement;4;04;070
431;103;BD;GASSENDI;60.28;Appartement;3;04;070
432;53;BD;ELEMIR BOURGES;75.3;Appartement;3;04;112
433;7073;;PONT DE LABRAU;26.09;Appartement;1;04;006
434;3;CHE;DE VILLEVIEILLE;64.96;Appartement;2;04;019
435;7052;;LES AUCHES;17.6;Appartement;1;04;006
436;6103;;LES CHABRANDS;119.9;Maison;4;04;230
437;7245;;LE CLOS DE L EDEN;36.24;Appartement;2;04;094
438;5028;CHE;DE STE ANNETTE;25.35;Appartement;1;04;094
439;22;CHE;DU GALOUBET;99.22;Appartement;4;04;143
440;7149;RUE;DES EAUX CHAUDES;28;Appartement;1;04;094
441;7321;;LE SEIGNUS BAS;27.45;Appartement;1;04;006
442;9005;AV;DES SAVELS;245.13;Maison;8;04;112
443;5525;RUE;GRANDE;56.04;Appartement;2;04;205
444;13;MTE;SAINT CHARLES;50.05;Appartement;2;04;070
445;44;;LE PONT;20.5;Maison;1;04;189
446;36;RUE;DE L HUBAC;25.4;Maison;4;04;070
447;16;LOT;LES LOUVES;130.2;Appartement;5;04;242
448;5041;;LES PLAINES;17.14;Appartement;1;04;094
449;;RES;LE MONOIKOS;56.19;Appartement;3;04;226
450;4;LOT;LES BALCONS DU SOLEIL;50.04;Maison;2;04;112
451;;RES;LE MONOIKOS;37.71;Appartement;1;04;226
452;5029;RUE;DE LA GRANDE FONTAINE;119.4;Appartement;5;04;079
453;9018;AV;JEAN JAURES;67.58;Appartement;4;04;209
454;6374;;RAVEL;46.78;Appartement;2;05;070
455;5403;;PEYRE CHOUSSOUS;19.15;Appartement;1;05;153
456;5141;;BARBA;23.69;Appartement;1;05;084
457;5360;ESP;DESPIERRE;17.34;Appartement;1;05;177
458;2;PROM;DE L ARCHEVECHE;56.2;Appartement;4;05;046
459;5132;;PIED DE CHANCHORE;59.6;Appartement;4;05;156
460;5258;ALL;MARTIAL LUCIEN;44.71;Appartement;2;05;177
461;9218;;SERRE PAIX;62.38;Appartement;3;05;023
462;5318;;MERLETTE;49.61;Appartement;3;05;096
463;5246;ALL;AICARDI HUBERT;55.76;Appartement;1;05;177
464;5498;IMP;TETE D'AMONT;80.48;Maison;4;05;101
465;5721;AV;CHARLES DE GAULLE;26.52;Appartement;1;05;006
466;6374;;RAVEL;29.33;Appartement;1;05;070
467;38;RUE;FRANCOIS CHABAS;45.08;Appartement;2;05;023
468;9;AV;MAURICE PETSCHE;72.72;Appartement;6;05;023
469;25;RUE;PASTEUR;35.18;Appartement;2;05;023
470;6;RUE;DES REMPARTS;25.61;Appartement;2;05;061
471;5255;;LA JOUE DU LOUP;32;Appartement;2;05;139
472;5001;;LA CHAPELLE;69.45;Appartement;3;05;064
473;11;RUE;PASTEUR;78.84;Appartement;4;05;023
474;5183;;L ADROIT D'ABRIES;37.09;Appartement;2;05;001
475;36;AV;CDT DUMONT;65.39;Appartement;3;05;061
476;5449;RES;LES AGNEAUX;47.48;Appartement;2;05;161
477;6;AV;DES MARTYRS;26.1;Appartement;1;05;179
478;21;GR;GRANDE RUE;40.92;Appartement;1;05;023
479;9000;RUE;COTE GELEE;26;Appartement;1;05;004
480;7;AV;ADRIEN DAURELLE;67;Appartement;4;05;023
481;5359;;MERLETTE;56.5;Appartement;3;05;096
482;5243;;LE LACAS;38.5;Appartement;2;05;098
483;9;RUE;VARANFRAIN;42.7;Appartement;2;05;166
484;5287;;LES CHALPS;16.7;Appartement;1;05;119
485;8;AV;GEN DE GAULLE;0.4;Appartement;1;05;023
486;6459;;LES BERNARDS;59.66;Maison;3;05;040
487;5290;;CLOT DES LEOTHAUDS;21.2;Appartement;1;05;110
488;4;CRS;VICTOR HUGO;43.36;Appartement;2;05;061
489;17;RUE;ST JULIEN;56.81;Appartement;3;05;132
490;16;PL;BARTHELON;43.33;Appartement;3;05;046
491;2;RUE;JEAN EYMAR;32.8;Appartement;2;05;061
492;5316;;ENTRE LA VIA;15.42;Appartement;1;05;093
493;5732;;LES ILES;24.64;Appartement;1;05;161
494;5162;RES;LES ISSARTS;28.5;Appartement;2;05;139
495;2;RUE;PASTEUR;66.45;Appartement;2;05;023
496;44;RTE;DE GRAFFINEL;59.9;Appartement;3;05;061
497;5359;;MERLETTE;54.99;Appartement;3;05;096
498;5381;;MERLETTE;18.04;Appartement;1;05;096
499;5809;;LE ROCHAS;28.56;Appartement;1;05;079
500;5141;;LE BOIS D AUROUZE;23.66;Appartement;1;05;139
501;44;RUE;DE LA TOUR;121.56;Appartement;5;05;017
502;5398;;SUPER DEVOLUY;30.72;Appartement;2;05;139
503;5316;;MERLETTE;32.97;Appartement;2;05;096
504;30;RUE;DE VALSERRES;28.61;Appartement;1;05;061
505;5095;;LA GRANDE SAGNE;30.74;Appartement;2;05;139
506;33;RUE;JEAN JAURES;30.59;Appartement;1;05;179
507;5216;;FONTAINEBLEAU;33.5;Appartement;2;05;166
508;5398;;SUPER DEVOLUY;30.52;Appartement;2;05;139
509;5041;PL;GEN ALBERT;51.85;Appartement;2;05;065
510;5336;;MERLETTE;63.2;Appartement;2;05;096
511;5293;;LA TARTARASSE;23.08;Appartement;3;05;110
512;5830;;BOIS DE LA BLACHE;86.49;Maison;3;05;040
513;5000;;LA JOUE DU LOUP;36.44;Appartement;2;05;139
514;5277;;PRE LALLEGRE;28.96;Appartement;2;05;098
515;5141;;LE BOIS D AUROUZE;26.42;Appartement;1;05;139
516;9001;RUE;DES MARRONNIERS;49.06;Appartement;2;05;061
517;9007;RUE;DES EYGUIERES;100.11;Maison;5;05;040
518;9006;IMP;PRE LAGRANGE;89.03;Maison;4;05;132
519;5496;;LES EYSSARDS DE PELVOUX;43.44;Appartement;2;05;101
520;5212;;SAINT FERREOL;119.95;Appartement;4;05;164
521;5100;;LE CHEF LIEU;25.1;Appartement;4;05;085
522;51;LOT;LES JARDINS DU MORGON;49.55;Appartement;3;05;164
523;5141;;LE BOIS D AUROUZE;26.62;Appartement;1;05;139
524;5220;;LA JOUE DU LOUP;28.79;Appartement;2;05;139
525;5324;;LES ESCOUNDUS;18.63;Appartement;1;05;177
526;5139;;CANARD;14;Appartement;4;05;072
527;5141;;LE BOIS D AUROUZE;16.99;Appartement;1;05;139
528;9190;ALL;ALBERT BOURGES;68.23;Appartement;3;05;023
529;5076;;LES UBACS;21.48;Appartement;2;05;110
530;5271;;CLOT PEOUILLOUX;16.9;Appartement;1;05;110
531;5162;;LE CHATEAU;101.99;Appartement;4;05;111
532;5979;RUE;DE LA LIBERTE;54.25;Appartement;3;05;046
533;5170;;PRE LONGIS;26.78;Appartement;1;05;098
534;5165;;PRE DES LAGIERS;27.06;Appartement;1;05;098
535;25;RUE;PASTEUR;34.97;Appartement;2;05;023
536;5240;;LES CHALPS;18.45;Appartement;1;05;119
537;5644;;PELINCHE;39.3;Appartement;3;05;119
538;6051;;SERRE SERRET;35.51;Appartement;2;05;139
539;1;CRS;EMILE ZOLA;52.24;Appartement;2;05;061
540;5338;COR;DU CLOT CHENU;14.33;Appartement;1;05;153
541;5337;;LES QUEYRETS ET PEYRON;49.21;Appartement;2;05;133
542;63;RUE;DE LA GUISANE;39.2;Appartement;3;05;161
543;5244;;PRE LONGIS;30.34;Appartement;1;05;098
544;5725;;LES ILES;28.32;Appartement;1;05;161
545;8;RUE;ROSSINI;99.04;Appartement;4;06;088
546;27;RUE;LAMARTINE;30.2;Appartement;3;06;088
547;20;RUE;MARCEAU;80.25;Appartement;3;06;088
548;98;BD;PAPE JEAN 23;72.25;Appartement;4;06;088
549;;RUE;LAMARTINE;19.23;Appartement;1;06;088
550;31;RUE;HEROLD;56.45;Appartement;2;06;088
551;34;RUE;DE LA BUFFA;18.02;Appartement;1;06;088
552;17;RUE;GOUNOD;32.83;Appartement;2;06;088
553;10;AV;CYRILLE BESSET;48.23;Appartement;2;06;088
554;23;RUE;ASSALIT;34.04;Appartement;1;06;088
555;43;BD;STALINGRAD;36.26;Appartement;2;06;088
556;29;AV;VILLERMONT;69;Appartement;3;06;088
557;140;QUAI;DE LA BANQUIERE;45.5;Appartement;2;06;114
558;52;RUE;MAL VAUBAN;13.69;Appartement;1;06;088
559;4;AV;VALROSE;68.75;Appartement;3;06;088
560;54;AV;DE LA REPUBLIQUE;34.31;Appartement;2;06;088
561;34;BD;STALINGRAD;68.35;Appartement;3;06;088
562;18;RUE;FONCET;114.78;Appartement;4;06;088
563;65;AV;GEORGE  5;30.76;Appartement;1;06;088
564;2;RUE;SPITALIERI;78.45;Appartement;4;06;088
565;9;RUE;DU MARECHAL JOFFRE;64.25;Appartement;2;06;088
566;4;RUE;MARALDI;118.14;Appartement;5;06;088
567;4;BD;CIMIEZ;133.44;Appartement;4;06;088
568;9013;;COL DE VILLEFRANCHE;96;Appartement;4;06;088
569;5;RUE;CHANOINE ALBIN;28.32;Appartement;1;06;088
570;57;BD;DU MONT BORON;93.6;Appartement;3;06;088
571;84;RUE;DU MARECHAL JOFFRE;79.48;Appartement;2;06;088
572;40;BD;STALINGRAD;19.88;Appartement;1;06;088
573;26;BD;AUGUSTE RAYNAUD;43.48;Appartement;1;06;088
574;4;RUE;BARLA;90.1;Appartement;3;06;088
575;3;MTE;DESAMBROIS;19.11;Appartement;1;06;088
576;12;RUE;CASSINI;24.92;Appartement;2;06;088
577;25;RUE;BENOIT BUNICO;16.54;Appartement;1;06;088
578;3;RUE;DE L OPERA;172.21;Appartement;5;06;088
579;6;RUE;BENOIT BUNICO;36.11;Appartement;1;06;088
580;33;RUE;ARSON;46.34;Appartement;3;06;088
581;9;RUE;VERDI;17.05;Appartement;1;06;088
582;20;RUE;CRONSTADT;131.09;Appartement;4;06;088
583;152;BD;DE CESSOLE;53.84;Appartement;3;06;088
584;3;RUE;MASCOINAT;31.2;Appartement;2;06;088
585;8;AV;LEON DELOYE;106.78;Maison;3;06;149
586;21;RUE;VERNIER;86.82;Appartement;3;06;088
587;1;RUE;JOSEPH GAZAN;23.13;Appartement;1;06;088
588;31;RUE;GIOFFREDO;78.01;Appartement;3;06;088
589;46;RUE;AUGUSTE GAL;38.29;Appartement;2;06;088
590;29;AV;PAULIANI;45.51;Appartement;4;06;088
591;5;BD;GENERAL LOUIS DELFINO;33.27;Appartement;2;06;088
592;12;MTE;CLAIRE VIRENQUE;81.04;Appartement;4;06;088
593;14;RUE;MASSINGY;26.51;Appartement;1;06;088
594;12;RUE;EMMANUEL PHILIBERT;73.71;Appartement;5;06;088
595;10;RUE;VERDI;22.24;Appartement;1;06;088
596;9;RUE;GUBERNATIS;44.01;Appartement;2;06;088
597;10;CHE;DE L ARBRE;25.75;Appartement;2;06;149
598;48;COR;FRERE MARC;66.41;Appartement;4;06;088
599;35;BD;JOSEPH GARNIER;68.39;Appartement;3;06;088
600;40;BD;VICTOR HUGO;154;Appartement;5;06;088
601;31;RUE;DE LEPANTE;81.26;Appartement;3;06;088
602;21;RUE;DABRAY;54.03;Appartement;2;06;088
603;16;AV;DU CHATEAU;34.81;Appartement;2;06;149
604;7;RUE;ANTOINE SCOFFIER;48.02;Appartement;2;06;149
605;99;AV;HESPERIDES;27.57;Appartement;2;06;088
606;1;RLE;DES MOULINS;44.15;Appartement;3;06;088
607;3;RUE;BARBERIS;82.1;Appartement;3;06;088
608;20;RUE;ALBERT VOISIN;34.65;Appartement;2;06;088
609;14;RUE;TRACHEL;37.1;Appartement;2;06;088
610;39;RUE;GIOFFREDO;53.08;Appartement;2;06;088
611;12;RUE;MIRON;13.55;Appartement;1;06;088
612;12;RUE;ABBAYE;60.77;Appartement;4;06;088
613;39;BD;JOSEPH GARNIER;22.2;Appartement;1;06;088
614;6;RUE;SAINTE REPARATE;95.59;Appartement;3;06;088
615;45;RUE;SMOLETT;26.41;Appartement;2;06;088
616;1;BD;DE RIQUIER;60.32;Appartement;2;06;088
617;98;AV;VALROSE;42.14;Appartement;2;06;088
618;20;AV;VILLEBOIS MAREUIL;88.1;Appartement;3;06;088
619;45;RUE;ROSSINI;69.7;Appartement;3;06;088
620;19;BD;FRANCK PILATTE;104.48;Appartement;4;06;088
621;116;BD;DE CESSOLE;44.49;Appartement;1;06;088
622;14;RUE;CASSINI;26.55;Appartement;1;06;088
623;23;CHE;FUON DAOU MAGISTRE;76.2;Appartement;4;06;149
624;16;AV;RAYMOND COMBOUL;26.67;Appartement;1;06;088
625;7;RUE;SAINT VINCENT;38.1;Appartement;2;06;088
626;24;AV;AUGUSTE BERCY;265.26;Appartement;5;06;088
627;14;AV;BORRIGLIONE;80.6;Appartement;3;06;088
628;5;RUE;GUSTAVE DELOYE;22.08;Appartement;1;06;088
629;11;BD;FRANCK PILATTE;44.36;Appartement;2;06;088
630;39;RUE;BONAPARTE;56.1;Appartement;4;06;088
631;53;BD;DU 8 MAI 1945;55.11;Appartement;3;06;114
632;24;RUE;DELILLE;49.73;Appartement;2;06;088
633;27;RUE;LAMARTINE;20.77;Appartement;5;06;088
634;7;BD;DU ROSTIT;64.63;Maison;3;06;149
635;29;BD;FRANCOIS SUAREZ;72.8;Appartement;3;06;149
636;18;BD;DE RIQUIER;42.24;Appartement;2;06;088
637;43;AV;JEAN MEDECIN;44.77;Appartement;2;06;088
638;44;BD;GAMBETTA;91;Appartement;3;06;088
639;32;RUE;VERDI;42.9;Appartement;1;06;088
640;7;RUE;DU SOLEIL;51.15;Appartement;2;06;088
641;19;AV;D ANVERS;78.87;Appartement;3;06;088
642;33;AV;STEPHEN LIEGEARD;15.24;Appartement;1;06;088
643;25;AV;DESAMBROIS;220.02;Appartement;7;06;088
644;8;CHE;DES CRETES;271.58;Appartement;1;06;088
645;10;BD;DUBOUCHAGE;22.75;Appartement;1;06;088
646;17;RUE;PENCHIENATTI;35.87;Appartement;2;06;088
647;5;RUE;DES BOERS;131.19;Appartement;4;06;088
648;132;AV;DE BRANCOLAR;110.6;Appartement;4;06;088
649;37;AV;G CLEMENCEAU;50.32;Appartement;2;06;088
650;190;RTE;DE TURIN;33.33;Appartement;2;06;088
651;14;RUE;DES PONCHETTES;63.6;Maison;4;06;088
652;23;AV;GIACOBI;19.39;Appartement;1;06;088
653;2;RUE;PARMENTIER;9.82;Appartement;1;06;088
654;63;RUE;ROSSINI;51.5;Appartement;2;06;088
655;16;PL;GARIBALDI;185.05;Appartement;3;06;088
656;8;AV;SAINT JEAN BAPTISTE;60.13;Appartement;2;06;088
657;10;RUE;LAURENT GIAUME;45;Appartement;2;06;088
658;32;RUE;L HOTEL POSTES;55.86;Appartement;2;06;088
659;39;RUE;DU MARECHAL JOFFRE;90.53;Appartement;4;06;088
660;15;RUE;ASSALIT;80.27;Appartement;4;06;088
661;8;RUE;SORGENTINO;34.93;Appartement;2;06;088
662;11;PL;PASTEUR;44.12;Appartement;2;06;149
663;15;RUE;DE LA PREFECTURE;6.67;Appartement;1;06;088
664;15;RUE;DE LA PREFECTURE;15.9;Appartement;1;06;088
665;3;RUE;DU CONGRES;26.2;Appartement;1;06;088
666;41;RUE;CLEMENT ROASSAL;34.39;Appartement;1;06;088
667;2;RUE;DE LA POISSONNERIE;115.22;Appartement;4;06;088
668;5;AV;MIRABEAU;37.98;Appartement;1;06;088
669;22;BD;DUBOUCHAGE;80.71;Appartement;4;06;088
670;2;RUE;EMMA ET PHILIPPE TIRANTY;109.5;Appartement;5;06;088
671;50;RUE;ARSON;77.62;Appartement;2;06;088
672;13;RUE;MARALDI;41.24;Appartement;2;06;088
673;240;CHE;DU FALICONET;62.5;Appartement;4;06;060
674;15;RUE;RIBOTTI;50.04;Appartement;3;06;088
675;17;RUE;DE RUSSIE;89.66;Appartement;4;06;088
676;20;RUE;ALBERT VOISIN;32.6;Appartement;2;06;088
677;20;BD;ARMEE DES ALPES;66.35;Appartement;3;06;088
678;45;BD;STALINGRAD;91.17;Appartement;5;06;088
679;25;RUE;DE ROQUEBILLIERE;56.89;Appartement;3;06;088
680;38;RUE;VERDI;89.5;Appartement;3;06;088
681;6;AV;RENE BOYLESVE;44.11;Appartement;3;06;088
682;9;RUE;EMMANUEL PHILIBERT;33.04;Appartement;3;06;088
683;42;RUE;BONAPARTE;26.05;Appartement;1;06;088
684;9;AV;MARECHAL LYAUTEY;18.69;Appartement;1;06;088
685;25;RUE;TRACHEL;34.33;Appartement;1;06;088
686;3;AV;URBAIN BOSIO;36.55;Appartement;2;06;088
687;1;RUE;DE ORESTIS;38.58;Appartement;2;06;088
688;54;RUE;AUGUSTE GAL PROLONGEE;40.75;Appartement;2;06;088
689;30;BD;GORBELLA;53.19;Appartement;3;06;088
690;1;RUE;MACCARANI;61.35;Appartement;3;06;088
691;19;BD;FRANCOIS SUAREZ;74.62;Appartement;3;06;149
692;49;BD;GENERAL LOUIS DELFINO;56.19;Appartement;2;06;088
693;8;RUE;GUIGLIA;98.18;Appartement;3;06;088
694;2;RUE;FONTAINE DE LA VILLE;38.82;Appartement;3;06;088
695;15;RUE;DE BELGIQUE;14.35;Appartement;1;06;088
696;30;BD;GENERAL LOUIS DELFINO;41.36;Appartement;2;06;088
697;18;RUE;BERLIOZ;150.36;Appartement;5;06;088
698;28;RUE;GEORGES VILLE;18.18;Appartement;1;06;088
699;22;BD;DUBOUCHAGE;18.81;Appartement;1;06;088
700;167;AV;MARECHAL LYAUTEY;32.24;Appartement;1;06;088
701;1;RUE;VICTOR JUGE;164.4;Appartement;1;06;088
702;10;RUE;BERLIOZ;89.27;Appartement;4;06;088
703;109;QUAI;DE LA BANQUIERE;86.05;Appartement;4;06;114
704;36;RTE;DE TURIN;64.2;Appartement;3;06;088
705;29;BD;FRANCOIS SUAREZ;69.59;Appartement;3;06;149
706;18;AV;GRAVIER;52.32;Appartement;4;06;088
707;30;RUE;GUIGLIA;75.25;Appartement;2;06;088
708;12;PL;GUYNEMER;57.1;Appartement;3;06;088
709;6;RUE;LAMARTINE;35.02;Appartement;2;06;088
710;13;AV;CARAVADOSSI;114.02;Appartement;5;06;088
711;4;RUE;RUSCA;58.27;Appartement;3;06;088
712;1;PARC;LISERB;142.86;Appartement;3;06;088
713;8;BD;DE RIQUIER;34.02;Appartement;2;06;088
714;14;RUE;MARCEAU;59.25;Appartement;2;06;088
715;3;RUE;FODERE;26.75;Appartement;2;06;088
716;9002;ILOT;GUIGONIS ST FRANCOIS;56.05;Appartement;2;06;088
717;11;RUE;TRACHEL;51.15;Appartement;2;06;088
718;9;RUE;DIDEROT;27.03;Appartement;1;06;088
719;3;RUE;FODERE;22.24;Appartement;2;06;088
720;71;BD;CIMIEZ;140.7;Appartement;4;06;088
721;7;CHE;DES CRETES;35.5;Appartement;1;06;088
722;21;BD;FRANCK PILATTE;68.6;Appartement;3;06;088
723;19;BD;RAIMBALDI;73.07;Appartement;3;06;088
724;54;BD;GENERAL LOUIS DELFINO;53.37;Appartement;2;06;088
725;3;RUE;JULES GILLY;83.52;Appartement;4;06;088
726;5221;;IBAC SUPERIEUR;109;Maison;4;06;060
727;22;RUE;L HOTEL POSTES;125.28;Appartement;5;06;088
728;7;RUE;VILLENEUVE;53.72;Appartement;2;06;088
729;2;RUE;BARRALIS;41.51;Appartement;2;06;088
730;11;HLM;RUE CH BAUDELAIRE;60.34;Appartement;3;06;088
731;10;AV;MARECHAL FOCH;25.49;Appartement;1;06;088
732;1;RUE;GASTON ARNULF;74.41;Appartement;3;06;149
733;21;RUE;EMMANUEL PHILIBERT;17.55;Appartement;1;06;088
734;21;AV;DE LA REPUBLIQUE;36.22;Appartement;3;06;088
735;6;RUE;FRANCOIS CARLO;28.89;Appartement;1;06;088
736;54;RUE;DE FRANCE;56.32;Appartement;3;06;088
737;78;BD;GENERAL LOUIS DELFINO;33.53;Appartement;2;06;088
738;10;AV;DURANTE;27;Appartement;7;06;088
739;1;AV;CHATEAUBRIAND;73.43;Appartement;3;06;088
740;6;RUE;ABBE SALVETTI;16.8;Appartement;1;06;088
741;39;RUE;GIOFFREDO;39.79;Appartement;1;06;088
742;15;BD;STALINGRAD;69;Appartement;3;06;149
743;3;RUE;COLONNA D ISTRIA;41.01;Appartement;3;06;088
744;136;BD;GAMBETTA;54.49;Appartement;3;06;088
745;7;RUE;BERLIOZ;41.27;Appartement;2;06;088
746;7;AV;ANTONIA AUGUSTA;23.04;Appartement;1;06;088
747;3;RUE;MARTIN SEYTOUR;27.08;Appartement;1;06;088
748;99;AV;HESPERIDES;43.08;Appartement;2;06;088
749;16;AV;NOTRE DAME;55.32;Appartement;3;06;088
750;4;QUAI;PAPACINO;38.78;Appartement;2;06;088
751;37;RUE;PASTORELLI;47.35;Appartement;2;06;088
752;99;AV;HESPERIDES;26.08;Appartement;2;06;088
753;32;BD;DUBOUCHAGE;65.28;Appartement;2;06;088
754;93;AV;DE RIMIEZ;288.59;Maison;6;06;088
755;9;VOIE;ROMAINE;21.83;Appartement;1;06;088
756;22;BD;DUBOUCHAGE;50.01;Appartement;2;06;088
757;10;AV;CAGNOLI;35.53;Appartement;1;06;088
758;4;AV;MARECHAL FOCH;117.5;Appartement;4;06;088
759;10;RUE;DU CONGRES;36.4;Appartement;5;06;088
760;24;IMP;LAURENTI;26;Appartement;1;06;088
761;21;AV;RENE BOYLESVE;42.26;Appartement;2;06;088
762;1;AV;SAINTE CLAIRE;85.71;Appartement;2;06;088
763;74;AV;DE BRANCOLAR;38.03;Appartement;1;06;088
764;5;CHE;DE L ARBRE;91.41;Appartement;5;06;149
765;39;PROM;DES ANGLAIS;84.01;Appartement;3;06;088
766;55;RUE;DE LA BUFFA;23.74;Appartement;1;06;088
767;46;RUE;GIOFFREDO;18.74;Appartement;1;06;088
768;19;RUE;CHABRIER;32.47;Appartement;1;06;088
769;2;RUE;DES BARBETS;67.18;Appartement;3;06;088
770;6;IMP;FERNAND LEGER;99.84;Maison;5;06;149
771;3;AV;GALLIN;16.13;Appartement;1;06;088
772;65;BD;DE LA MADELEINE;31.43;Appartement;2;06;088
773;127;PROM;DES ANGLAIS;52.8;Appartement;1;06;088
774;4;AV;CYRNOS;47.5;Appartement;3;06;088
775;179;AV;CORNICHE FLEURIE;96.39;Maison;5;06;088
776;27;RUE;CROS DE CAPEU;107.24;Appartement;4;06;088
777;8;AV;GLORIA;55.44;Appartement;2;06;088
778;116;AV;CYRILLE BESSET;91.23;Appartement;4;06;088
779;266;AV;SAINTE MARGUERITE;41.01;Appartement;2;06;088
780;29;AV;DES BAUMETTES;99.18;Appartement;4;06;088
781;12;RUE;LOUIS BLERIOT;67.08;Appartement;3;06;088
782;30;RUE;CHATEAUNEUF;46.81;Appartement;2;06;088
783;5;RUE;CAFFARELLI;29.41;Appartement;1;06;088
784;77;AV;SAINT AUGUSTIN;20.6;Appartement;1;06;088
785;137;AV;DE LA LANTERNE;72.3;Appartement;4;06;088
786;65;BD;GAMBETTA;29.02;Appartement;1;06;088
787;222;AV;DE PESSICART;64.61;Appartement;3;06;088
788;175;BD;DE LA MADELEINE;61.8;Appartement;3;06;088
789;39;AV;DE LA CALIFORNIE;136.68;Appartement;6;06;088
790;60;VALL;BARLA;75.47;Appartement;3;06;088
791;3;BD;DE LA MADELEINE;36.54;Appartement;1;06;088
792;211;PROM;DES ANGLAIS;29.72;Appartement;2;06;088
793;109;BD;DE CESSOLE;44.39;Appartement;2;06;088
794;20;AV;MONT RABEAU;27;Appartement;1;06;088
795;352;AV;DE FABRON;100.56;Maison;5;06;088
796;31;RUE;BOTTERO;30.05;Appartement;2;06;088
797;35;BD;CARLONE;17.04;Appartement;1;06;088
798;25;AV;FREMONT;20.85;Appartement;1;06;088
799;28;RUE;BOTTERO;34.51;Appartement;2;06;088
800;22;BD;MANTEGA RIGHI;68.36;Appartement;3;06;088
801;67;AV;SIMONE VEIL;68.43;Appartement;3;06;088
802;17;AV;FLEURS;31.61;Appartement;1;06;088
803;40;CHE;DES SABLIERES;20;Appartement;1;06;088
804;85;BD;DE LA MADELEINE;28.71;Appartement;1;06;088
805;23;RUE;CAFFARELLI;48.52;Appartement;2;06;088
806;13;AV;CORNICHE FLEURIE;21.55;Appartement;1;06;088
807;4;RUE;JOSEPH FRICERO;17.25;Appartement;1;06;088
808;149;BD;GAMBETTA;44.36;Appartement;2;06;088
809;104;BD;EDOUARD HERRIOT;98.81;Appartement;4;06;088
810;70;AV;DE LA BORNALA;15.85;Appartement;1;06;088
811;230;AV;DE FABRON;24.3;Appartement;1;06;088
812;341;CHE;DE LA GINESTIERE;46.69;Appartement;2;06;088
813;3;RUE;LOUIS BLERIOT;66.48;Appartement;3;06;088
814;81;BD;GAMBETTA;15.85;Appartement;1;06;088
815;18;AV;GAY;71.85;Appartement;3;06;088
816;15;RUE;CHATEAUNEUF;137.53;Appartement;5;06;088
817;24;RUE;DES POTIERS;55.77;Appartement;2;06;088
818;79;BD;MANTEGA RIGHI;67.6;Appartement;3;06;088
819;5;RUE;CROS DE CAPEU;42.7;Appartement;2;06;088
820;54;AV;DE LA BORNALA;20.18;Appartement;1;06;088
821;96;AV;CORNICHE FLEURIE;66.3;Appartement;3;06;088
822;59;RTE;DE BELLET;21.01;Appartement;1;06;088
823;164;BD;DE LA MADELEINE;42.01;Appartement;2;06;088
824;107;BD;FRANCOIS GROSSO;88.56;Appartement;4;06;088
825;384;AV;DE FABRON;24.7;Appartement;1;06;088
826;22;BD;DU TZAREWITCH;36.43;Appartement;1;06;088
827;4;RUE;SAINT PHILIPPE;112.42;Appartement;5;06;088
828;128;BD;DE LA MADELEINE;31.18;Appartement;1;06;088
829;93;PROM;DES ANGLAIS;104.93;Appartement;3;06;088
830;128;AV;DE LA LANTERNE;46.03;Appartement;2;06;088
831;48;RTE;DE GRENOBLE;76.15;Appartement;4;06;088
832;12;AV;GAY;89.07;Appartement;4;06;088
833;96;AV;CORNICHE FLEURIE;77.11;Appartement;4;06;088
834;21;RUE;MARIE BASHKIRTSEFF;28.34;Appartement;1;06;088
835;245;RTE;DE BELLET;82.41;Maison;4;06;088
836;21;AV;DE FABRON;59.27;Appartement;2;06;088
837;61;AV;SAINTE MARGUERITE;61.06;Appartement;3;06;088
838;20;AV;CHATEAU DE LA TOUR;157.49;Appartement;5;06;088
839;73;CHE;DE TERRON;70.42;Appartement;4;06;088
840;259;AV;DE PESSICART;54.75;Maison;2;06;088
841;121;BD;NAPOLEON III;69.16;Appartement;3;06;088
842;13;RUE;DU ROCHER;17.08;Appartement;1;06;088
843;22;RUE;BOTTERO;50.17;Appartement;2;06;088
844;280;AV;DE LA CALIFORNIE;59.55;Appartement;2;06;088
845;61;AV;CORNICHE FLEURIE;80.69;Appartement;4;06;088
846;146;BD;NAPOLEON III;66.62;Appartement;3;06;088
847;79;AV;SAINT AUGUSTIN;57.81;Appartement;3;06;088
848;210;AV;DE FABRON;45.01;Appartement;2;06;088
849;52;AV;DE LA CALIFORNIE;23.4;Appartement;1;06;088
850;75;AV;RAOUL DUFY;40.74;Appartement;2;06;088
851;12;AV;LOUIS COCHOIS;73.6;Appartement;4;06;088
852;380;AV;DE FABRON;77.09;Appartement;4;06;088
853;4;RUE;SAINT PHILIPPE;43.68;Appartement;1;06;088
854;21;RUE;GEORGES DOUBLET;13.71;Appartement;1;06;088
855;13;AV;DU PETIT FABRON;41.39;Appartement;2;06;088
856;396;AV;DE PESSICART;43.5;Maison;2;06;088
857;51;AV;CORNICHE FLEURIE;73.09;Appartement;4;06;088
858;156;COR;DES OLIVIERS;73.67;Maison;3;06;088
859;186;AV;DE FABRON;26.5;Appartement;1;06;088
860;32;CHE;JEAN BAGNIS;102.4;Maison;4;06;088
